Type,Trait value
Ranking,37.40632115087928
Review,2.0386357776550827
Ranking,15.234685070524417
Ranking,23.828436523484974
Review,2.760779883093411
Ranking,47.6722838864697
Review,3.8073328078053743
Review,2.7803819196617856
Review,3.847582437640945
Ranking,32.07661973513352
Review,2.1947287195361405
Ranking,30.607863755222624
Ranking,29.478344959433578
Review,2.6008247458880955
Review,2.2604560148875192
Review,4.021100243094008
Ranking,10.831243037257387
Ranking,44.14094737505574
Ranking,32.96454471794415
Review,4.100658872976444
Review,3.3263582264703846
Ranking,37.85109751678478
Ranking,8.597565591895195
Review,4.296086282547775
Review,4.233730876933063
Review,3.813352029193239
Ranking,11.691743200638548
Ranking,11.827618966602682
Ranking,47.53889426176921
Ranking,40.60118592545928
Review,3.750774110743582
Review,3.7265319795889935
Review,2.074206914512705
Review,4.920246612259648
Review,2.5843779442033368
Ranking,7.4466611558974165
Review,4.877492380252089
Ranking,25.061821141580253
Review,4.060999155130489
Review,3.8233886206158663
Review,4.92660472776349
Review,3.142898970048504
Review,3.3808027951096165
Ranking,9.313478883468862
Review,3.5261260500363365
Ranking,38.55533624344317
Ranking,37.93323553974686
Ranking,8.917929245796142
Ranking,13.066205039826034
Ranking,46.46710514276557
Ranking,25.136274598943125
Review,3.6959077594071283
Ranking,12.723021898656867
Ranking,48.538887250036325
Review,4.126622088945844
Ranking,26.085568911117075
Review,2.5497960742288983
Review,4.589815956674289
Review,4.511430983092735
Review,2.830433973790363
Review,4.781994126869987
Review,2.3446901730405054
Review,2.776309235424617
Ranking,24.505672041472497
Ranking,2.5259492467161526
Review,2.659413725406158
Ranking,25.494387601767905
Review,3.7263560927971864
Review,3.4211462608589773
Ranking,1.1332687992946178
Review,3.1808331155803065
Ranking,44.57751762626442
Review,3.0098453665413967
Review,3.4276310234036576
Review,2.88227154090614
Ranking,15.729011421181893
Review,4.395790842703278
Review,2.2170252317325465
Ranking,8.474519007072583
Ranking,35.320340321748574
Ranking,26.331408162756816
Review,2.6729396164583576
Ranking,36.057399872879934
Ranking,14.154717090342183
Ranking,9.543232023216047
Ranking,22.35165357142596
Review,3.9225701139228732
Review,4.888829312946002
Review,3.1523255203621847
Ranking,35.23651369730226
Ranking,37.754956544870986
Review,4.132818312057343
Review,4.157519462000304
Ranking,12.421618648864087
Ranking,21.82810520087564
Review,2.1446799208383167
Ranking,19.401129873732486
Ranking,8.364349234890511
Review,4.631955577926814
Review,2.153917556543233
Ranking,31.959399985490116
Review,3.6190969098971344
Ranking,2.309141730106279
Ranking,1.2011610111898607
Review,4.6372749957500705
Ranking,34.07168585718634
Ranking,15.665151117748882
Review,3.3893108830362273
Review,4.3651922639335385
Review,4.195660984887578
Ranking,0.5751111020464106
Review,3.1369575707609436
Review,2.3793699562745725
Ranking,42.67252927375747
Ranking,25.134813984619925
Ranking,24.70221718129991
Ranking,27.350922780722343
Ranking,16.874236992879904
Review,3.783415913689775
Ranking,48.89867001676887
Review,2.3518858353652856
Ranking,27.765163044731917
Ranking,21.607862208174033
Review,2.2330631690278095
Review,3.6377408057514984
Review,2.5465588858808457
Ranking,45.89977160189429
Ranking,12.297464651038858
Ranking,15.160468006892097
Ranking,10.07161728480423
Review,2.7137355416879303
Review,3.6256516311481444
Review,3.0435519136759015
Review,4.2384160766754135
Review,2.983879949698852
Review,3.7790050585474804
Ranking,41.283460168081106
Review,4.099311976315408
Review,4.600907938097243
Review,2.81093144667409
Ranking,13.04141706136761
Ranking,23.30381802865983
Review,4.202910595550166
Review,2.316467007301428
Review,4.354116812444712
Review,2.2976874444267072
Ranking,21.426969115345624
Review,2.318678617901737
Review,2.8590830016667637
Review,2.5813885179290086
Review,4.799050827766301
Ranking,23.24589986502729
Ranking,8.542839695676669
Review,3.6728136193563383
Ranking,11.42032308979809
Ranking,29.210460290219707
Ranking,41.777081073825116
Ranking,20.457730181745703
Ranking,11.660063340337402
Review,3.245442985828511
Ranking,47.94220239870075
Review,2.64277651697844
Ranking,18.029254711321908
Ranking,6.921072394754152
Review,3.061693453938709
Review,2.7813675592770863
Review,3.132737183109568
Review,3.0799201021959877
Review,3.0568463811231155
Ranking,34.04993833082743
Review,4.016945835302932
Review,2.053636030589655
Review,3.3448561152290663
Review,4.119466528004366
Ranking,42.042493735125674
Ranking,1.5074700924601614
Review,3.724642864109939
Ranking,19.20620104601468
Review,2.2277225407840913
Review,4.062968106557689
Review,4.242158383320813
Ranking,45.833276434904846
Review,2.0057862788957546
Review,2.6881704016453956
Review,4.4428899056914855
Ranking,12.257343301378064
Review,4.8263535480914594
Review,2.438657169117735
Review,2.686221226275822
Review,3.8794033150541014
Ranking,24.423915080506465
Ranking,25.057890970720862
Ranking,33.093153572096114
Review,4.851963990395066
Ranking,32.98523432852853
Ranking,8.394204524535597
Ranking,45.155732183217445
Review,2.193934090656354
Review,2.630271232244155
Ranking,18.54282679680599
Review,3.6904822194836338
Review,4.387998303675321
Review,2.9986389774534876
Review,4.669503007381654
Ranking,12.9643199138947
Review,2.9993800389851417
Review,4.136728787457565
Ranking,15.598471092502319
Ranking,34.67685006623211
Ranking,8.675226748820918
Ranking,45.094669454873454
Ranking,43.00109564223724
Ranking,9.980707513181702
Ranking,34.40581926226032
Ranking,1.282803858234638
Ranking,31.407945937911336
Ranking,22.3865050303712
Review,3.6197781164019256
Review,4.150245356306128
Review,2.1996109839690066
Ranking,0.513287387205269
Ranking,47.3070507434515
Ranking,41.96081986421381
Ranking,29.006744404406515
Review,4.547478327571245
Review,4.001117575924787
Review,4.621078633188853
Ranking,45.63675800297094
Ranking,47.69181167899214
Ranking,24.605803442863728
Ranking,40.58430153158073
Ranking,11.681307572335065
Review,2.782976393932093
Review,4.7521660804734225
Review,4.409117158902215
Ranking,43.62957290871053
Review,3.173886971576475
Ranking,21.289377655586843
Review,4.8445398433357205
Review,4.12167080856827
Ranking,0.6265059287409613
Ranking,9.6622590658355
Review,2.5734408966328175
Ranking,43.2609014786403
Ranking,0.12148930967756377
Review,2.1495358183938214
Ranking,46.002465255253945
Ranking,20.339937098471943
Ranking,47.02456848732183
Ranking,41.404276703708206
Review,2.8483505010926438
Review,4.9311327697751794
Ranking,26.744903622027415
Ranking,42.85188783935517
Review,3.107849080707375
Ranking,24.55563764047654
Ranking,15.098409774370058
Review,2.5085296319190493
Ranking,28.52143091617619
Ranking,11.82712894900706
Ranking,29.362769701837564
Review,3.187589578823592
Review,2.075046344997748
Ranking,24.858074541481084
Ranking,11.588030747038186
Ranking,15.185373480025287
Review,2.8874862125695326
Ranking,37.32433013468586
Ranking,24.058881178311115
Ranking,37.21303290688706
Review,3.8527237107666537
Ranking,49.97286616227032
Ranking,20.898727897386653
Review,3.4224376356349695
Ranking,21.59012280563497
Review,4.120476131553957
Review,4.104639155884836
Review,3.9963077878044206
Ranking,43.666587967310896
Review,3.1096837323096818
Review,3.8762432978335677
Ranking,39.293985146776464
Ranking,16.16333283782762
Ranking,39.21034700182056
Review,4.477898548539773
Review,3.3935239793046272
Review,3.166301439654985
Ranking,2.290480504637965
Ranking,4.048446453835242
Review,2.0304695449836414
Review,3.9747946328556836
Review,4.095510387692714
Review,2.6887940821835157
Review,3.8312446381800194
Ranking,30.932030409378886
Review,4.00227932702891
Review,2.2448101391337034
Ranking,11.64280425547381
Review,4.849024139182207
Ranking,27.28178686922606
Review,2.1874026719296404
Review,2.415808362273946
Ranking,33.28751601930314
Ranking,41.82869628708169
Review,4.705891169991487
Ranking,4.242054548254148
Review,2.5997314739163553
Ranking,29.513614124114852
Review,4.40563196082366
Review,3.1564916554491487
Review,3.375632637041186
Review,3.3942891806655666
Ranking,16.879291294471905
Ranking,15.331324597919727
Review,4.3410312198740275
Review,3.714646143638553
Review,2.1841938020213156
Ranking,34.998820465381094
Review,3.0934451167503716
Review,3.74175801720791
Ranking,25.121228817263102
Review,3.9241025554690454
Review,2.4771263492485294
Review,3.197588917926975
Review,2.442776810979441
Review,4.582092586241921
Review,3.0600731884421006
Ranking,35.84781168167717
Ranking,11.812651652065354
Ranking,22.92920049019039
Review,3.133413847562963
Ranking,4.524815333800553
Ranking,2.4603785722696836
Ranking,42.957537999943504
Review,3.873015983308959
Review,3.3649501221906233
Review,2.7180365989421387
Ranking,22.476445440525794
Review,4.646433533742458
Review,3.948859254109273
Review,3.095497554329715
Ranking,1.4373201699763805
Ranking,6.443458482994635
Review,4.7170092008900575
Review,4.223844025314066
Ranking,22.919236189911445
Review,2.9336286960957354
Ranking,4.848163224727259
Ranking,24.48803678450361
Review,2.331385505438705
Review,3.7133763552425627
Review,2.3880056066745174
Ranking,21.809902873905635
Review,2.921119120525243
Ranking,10.834980222644287
Ranking,39.28293187364129
Review,4.927650801304068
Review,2.9237853366694364
Ranking,21.15026740910515
Ranking,38.870437671968304
Ranking,0.8872855080973907
Review,2.795492220092338
Review,3.1196903981715165
Review,2.710653703400906
Review,4.256704235397936
Ranking,42.2716193395904
Review,2.205112945396424
Ranking,1.4809100970057387
Ranking,41.865889954536954
Ranking,39.06616278406421
Ranking,16.661713267505252
Review,3.0894751184785996
Ranking,30.113721630583562
Review,2.4828827677727974
Ranking,19.91111953346592
Review,2.8461300224811223
Ranking,38.27237232048523
Review,4.74311089455407
Ranking,34.67557269770482
Ranking,29.992066615100153
Ranking,19.07368175607652
Review,4.936364208058057
Review,3.5137236578466053
Review,3.705719283909705
Ranking,7.539428850501428
Review,2.500681877462455
Ranking,12.115522741751356
Review,3.9909245587706885
Ranking,25.140709361196272
Review,2.997524402055198
Ranking,22.76028636091862
Ranking,46.83685172398963
Ranking,17.055228736214627
Ranking,3.993062938259512
Review,4.84605474296776
Review,4.978653355706159
Review,3.6965173890902845
Ranking,4.851919392603649
Review,2.3300869712449326
Review,3.3303475339394617
Ranking,28.587404975780107
Ranking,10.712247693032745
Ranking,33.36455234932581
Review,2.595462982947808
Review,4.634945525692833
Review,2.164520532970932
Review,2.6678098863689828
Ranking,33.71452768867402
Review,4.510271329629749
Ranking,46.73867272112594
Ranking,0.5724281637428552
Review,4.624115284951963
Review,4.749420917480409
Ranking,44.958868673057225
Review,4.975476197861942
Review,3.541454033357674
Ranking,22.548973982042774
Ranking,41.581646521919644
Ranking,21.456410286727102
Ranking,15.262739598552361
Review,4.239404657810949
Review,3.7894151514697483
Ranking,30.013214379250662
Ranking,0.6999355747461466
Review,2.887779695816171
Review,4.43263330862281
Review,3.2263363310674755
Review,3.3560131209856063
Review,4.030844279596716
Review,4.419367804514552
Ranking,10.579641155382369
Review,4.6634234232350575
Ranking,25.71323666955915
Ranking,23.924627807502585
Ranking,46.334205277563754
Ranking,27.94533269373325
Review,4.2312173663743
Review,2.334499538113614
Review,2.121116647224662
Ranking,15.68005866952632
Ranking,1.1771672570696723
Ranking,20.540693104171947
Ranking,17.620537871412505
Review,3.5811837970509948
Ranking,17.381760237743826
Review,2.949554256284416
Ranking,21.993818793077995
Review,3.899405159502827
Review,2.5028668905629337
Ranking,21.59991963490827
Ranking,49.48598838819824
Ranking,16.84045991008416
Review,4.670328441345341
Review,3.707273372056635
Ranking,39.6748160103805
Ranking,11.26819827223262
Review,3.264416537718904
Review,3.035693303455197
Ranking,18.17421631388607
Review,2.0652327338817194
Review,4.475843457298104
Ranking,46.12862813999827
Ranking,35.23184042496486
Review,3.0987602195476844
Ranking,43.516927839076004
Ranking,32.15646360586002
Ranking,4.931442135273533
Ranking,38.43326880597647
Review,4.592778107806834
Ranking,21.731956034636436
Ranking,4.398331331547917
Review,4.826878746444448
Ranking,38.81656763673629
Review,2.8187998972523483
Review,3.0638147341338096
Ranking,47.83646366477893
Review,3.581503447647913
Review,4.752528469283655
Review,3.6630211215985886
Ranking,42.57153075257033
Review,4.096502770679254
Ranking,11.381327674864156
Ranking,46.977298952540224
Review,3.902823472464442
Review,4.928215427787559
Ranking,36.66751643462099
Ranking,28.28659541430892
Ranking,42.07055006147502
Review,3.3942819701603906
Ranking,12.618078225824753
Ranking,40.68265714333117
Ranking,47.12891870047974
Ranking,19.67719477750655
Review,3.931055492870337
Ranking,9.773252857599823
Ranking,28.096857363005682
Ranking,8.332115433323667
Review,3.2874652945057226
Ranking,47.25032278704624
Ranking,12.945434040772302
Review,4.756468155073267
Ranking,31.99961262271694
Review,2.0944167622533465
Ranking,6.067543451337309
Review,2.1234485299709864
Review,2.233123934498961
Review,2.862850008812373
Ranking,5.655273197161403
Review,3.839073709190568
Review,4.839993124679359
Review,4.963076497336344
Ranking,8.417245734671491
Ranking,8.736772794727472
Review,2.0856632420472043
Review,4.198734002279797
Review,2.397882209031997
Review,4.351973077743189
Ranking,6.978664075215418
Ranking,35.31662878487482
Ranking,25.589829808476356
Ranking,35.43453877865028
Review,2.0201631114376246
Ranking,3.1557636859788794
Ranking,6.445208815238224
Review,4.489475338944382
Review,2.17686220337377
Ranking,44.75737551979673
Ranking,48.22348296131359
Ranking,0.14176029797853262
Review,4.226616369484152
Review,2.311546045803571
Ranking,7.310448590202606
Ranking,29.02035023402086
Ranking,35.600541260381206
Review,2.9956164782386527
Review,2.37904198188699
Ranking,28.18704097003439
Review,4.774124854004859
Ranking,2.6881465298528973
Review,2.8008512148868867
Review,3.058734603192042
Review,4.282152139920026
Ranking,10.967081058092386
Ranking,4.436188508250832
Ranking,41.43354424980051
Review,2.57301654080708
Review,3.1383244973828277
Ranking,2.4930270838124544
Ranking,23.176759394336038
Review,2.4289921074031455
Ranking,32.65942846437529
Ranking,25.65142309151907
Review,2.052595004760997
Review,2.164010253616966
Review,2.0708746948094743
Review,3.0177867567911174
Review,2.0545866997959634
Ranking,22.945195461852396
Review,3.3219368540181966
Ranking,16.766200936782017
Ranking,41.801443444626614
Ranking,40.78226610386706
Review,2.3072720787361938
Review,3.3883535431953544
Ranking,18.213270179956105
Ranking,44.24501994023242
Ranking,17.907889438599454
Review,3.9143239269487213
Ranking,40.59929996385947
Review,4.295432285147805
Ranking,48.97002032309396
Review,2.3564754745297742
Ranking,43.18068155474253
Ranking,34.58546655695097
Review,4.875942570770139
Review,2.926086811381473
Ranking,4.853452745077119
Review,3.9522551315016465
Ranking,42.14574437979019
Ranking,2.0142595337198865
Ranking,45.118939892868035
Ranking,8.79664587630643
Ranking,28.336309730419973
Review,3.3199056469433135
Review,2.3156213310531033
Review,2.264164286880426
Review,3.0126203014244384
Review,2.492978573959199
Ranking,2.009134784617439
Review,3.9956116448349905
Ranking,11.641594930669408
Review,4.719879332354386
Review,2.0712815167912666
Review,2.3445680599524534
Review,2.073274995281557
Ranking,48.22250418355477
Ranking,31.355185166112243
Review,2.477852871611686
Review,2.4568909682381097
Ranking,17.992818350581334
Ranking,36.770476315270656
Review,4.2498707440646015
Ranking,8.360109395340414
Ranking,12.290952223342078
Ranking,32.3702297223842
Review,3.011933654254756
Ranking,17.232736352088818
Ranking,19.073093452568795
Ranking,29.759524687495382
Ranking,3.097405978055173
Ranking,0.18331698147186493
Ranking,34.25197881100467
Review,2.6074121955200917
Ranking,29.63892493891246
Ranking,29.356852049054694
Review,2.9276761711708326
Ranking,28.11584504787526
Review,2.0737735825436063
Review,2.4600452628198393
Review,2.126511335009602
Review,4.099230078347983
Review,2.360681301099635
Ranking,35.44905299811695
Review,2.8083006407890583
Ranking,8.319928047743442
Review,2.6046845598119344
Ranking,46.920063349687766
Ranking,4.1729936014544835
Ranking,24.241155407028568
Review,4.419506493241599
Review,4.142736515693434
Ranking,5.890788535545083
Ranking,15.202993397131943
Ranking,45.19467902778225
Ranking,31.40397988538986
Ranking,39.243771853557185
Review,4.983765236199455
Review,2.209757622393803
Review,2.3511618549707856
Review,3.506908218027132
Ranking,35.91517928253447
Ranking,16.92174992089845
Review,3.914400066646001
Review,4.478949940271801
Review,4.415308221813296
Review,4.5135882433444285
Ranking,35.51702978703107
Review,2.950319451135187
Review,3.579471397284615
Ranking,9.340066892587856
Ranking,24.435498445180993
Ranking,40.47294460763266
Ranking,31.934751532420115
Ranking,27.229343038089347
Review,4.776235150776865
Ranking,41.71232396833101
Ranking,27.151897609825426
Review,3.6790505144909464
Review,2.005799207589705
Review,4.015665656685548
Review,3.0182343959547913
Ranking,10.559128757831976
Review,3.898825798339786
Review,2.682326899963871
Ranking,40.56967777791646
Review,2.8673738739548096
Ranking,11.504864464777542
Ranking,40.03695107517821
Review,3.1814592804030193
Review,3.77395029504291
Review,4.382310082133035
Ranking,34.10242385617331
Review,4.906169638533734
Review,2.1071786565271386
Review,4.9196776297560945
Ranking,31.87342734456547
Review,2.5337223910097064
Ranking,20.386734652969857
Ranking,29.941507253330347
Ranking,23.12985539003262
Review,2.819124924255325
Ranking,8.254426377787889
Ranking,11.636481230312523
Review,2.5487524746397288
Review,2.7063482172839053
Ranking,4.143246106200326
Review,2.935794857053181
Review,3.623803942804536
Review,3.155009472364986
Ranking,24.771109583447327
Ranking,12.2859438597273
Review,4.4266193775363885
Review,4.040071660943653
Review,3.5984397759278837
Ranking,7.869588742166528
Ranking,49.568434102191404
Review,4.932143415190457
Review,2.5448311735859095
Ranking,14.732673360354243
Review,4.084131501260983
Review,3.04915080916436
Ranking,3.5259727894068336
Review,3.627734601362536
Review,4.62746995291565
Ranking,34.800988792627045
Review,4.893779354624515
Ranking,13.877116062358041
Ranking,13.586640702823166
Review,3.9936518257628233
Review,4.59317540886601
Ranking,27.40728364589235
Review,4.718552031947485
Review,2.210462982978376
Ranking,6.857428936820581
Ranking,27.791315993049675
Review,3.178324047667374
Ranking,7.739836339065908
Ranking,14.923763045268995
Ranking,9.381188803696833
Review,2.272612311727536
Ranking,17.637186907384596
Review,2.486993344756984
Review,3.4005701932091092
Ranking,44.54043827363236
Ranking,34.84900951370341
Ranking,32.30842424101368
Review,3.97293748162217
Ranking,44.137881693706824
Ranking,41.969689293139176
Ranking,27.17420692493943
Ranking,30.501603579648652
Review,2.423319467315353
Review,3.3635311610107492
Review,4.5550615549990185
Ranking,39.0049509473776
Review,3.3439856232796585
Ranking,12.807921487760138
Review,2.811929916933983
Review,4.636716301591566
Review,4.720059029176687
Review,4.663518212582066
Ranking,14.506833164355514
Review,2.5807333556791185
Ranking,39.31935723656817
Ranking,2.866776895206491
Ranking,6.665779179885384
Review,4.112433016885351
Review,4.847971982567577
Ranking,49.016512120534856
Ranking,9.634176177108616
Review,2.832427617794969
Review,2.4919815726023096
Review,3.4316015772097854
Review,3.598648879135912
Review,4.781170797551349
Ranking,14.382916492668041
Review,4.975009513934272
Review,4.739080928942304
Review,2.361752946745546
Review,4.048061380705384
Review,2.3447953197871443
Review,4.46904063586852
Ranking,16.20145964589095
Review,4.069580654728378
Review,2.631044912183449
Review,3.0956448553513343
Review,3.6596773114144288
Review,3.823415642407006
Review,4.562346630863151
Ranking,4.308076769000885
Review,3.6348266141404473
Review,2.3115233190701736
Review,2.374131677170652
Review,3.6265328236376755
Ranking,13.606129910732346
Review,4.850429428256441
Ranking,34.28386470809451
Review,3.2355983481489057
Review,2.258892254202653
Review,4.92592314583923
Ranking,47.13815585030358
Ranking,21.461188369896856
Ranking,39.57030674110305
Review,3.3222775957807547
Review,2.4590964851271715
Review,3.5036555855005473
Review,3.452790661639611
Ranking,31.432087533039198
Ranking,23.457720088420192
Review,2.412691994638707
Review,3.4754181675045963
Review,2.8456489043782334
Review,2.7508703122579568
Review,3.103135963115391
Ranking,20.885087960688193
Review,4.315845801365333
Review,4.586921859676098
Ranking,20.531445999027277
Review,4.827062275341436
Ranking,20.40610217097598
Ranking,18.06074326727306
Review,4.730343568632372
Ranking,32.32526700872608
Ranking,1.311072754115039
Ranking,10.06408770737075
Review,3.724640494014111
Ranking,42.99569659343383
Ranking,6.329814565371278
Ranking,46.750821186434315
Ranking,22.982363438824155
Review,4.715673389061263
Ranking,29.307441474134755
Review,2.7152220996277414
Review,3.3663860764386264
Ranking,5.091231969566628
Ranking,36.51215137358089
Ranking,6.960611002336043
Ranking,41.93125561295256
Review,3.2658463539609817
Review,3.5661463540948297
Ranking,38.73574281501474
Ranking,38.129244772124146
Ranking,1.1785873156750226
Ranking,34.52556782657263
Review,4.3009389563308975
